ExperimentName,Subject,Session,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,answer1[Block],block1,block1.Cycle,block1.Sample,block2,block2.Cycle,block2.Sample,lx,lx.Cycle,lx.Sample,panel1111.ACC,panel1111.CRESP,panel1111.DurationError,panel1111.OnsetDelay,panel1111.OnsetTime,panel1111.RESP,panel1111.RT,panel1111.RTTime,panel1121.ACC,panel1121.CRESP,panel1121.DurationError,panel1121.OnsetDelay,panel1121.OnsetTime,panel1121.RESP,panel1121.RT,panel1121.RTTime,Procedure[Block],Running[Block],sound111,sound112,Trial,answer1[Trial],lxlist,lxlist.Cycle,lxlist.Sample,lxpanel1.ACC,lxpanel1.CRESP,lxpanel1.DurationError,lxpanel1.OnsetDelay,lxpanel1.OnsetTime,lxpanel1.RESP,lxpanel1.RT,lxpanel1.RTTime,lxsound,Procedure[Trial],Running[Trial]
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,66,i,NA,NA,NA,3,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,54,209509,1,648,210157,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,67,a,NA,NA,NA,1,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,210699,1,694,211393,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,68,u,NA,NA,NA,4,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,211925,1,725,212650,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,69,i,NA,NA,NA,5,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,213198,1,341,213539,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,70,e,NA,NA,NA,2,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,214070,1,317,214387,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,71,i,NA,NA,NA,3,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,214919,1,643,215562,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,72,a,NA,NA,NA,1,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,216098,1,670,216768,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,73,i,NA,NA,NA,3,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,217312,1,734,218046,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,74,i,NA,NA,NA,5,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,218585,1,615,219200,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,75,u,NA,NA,NA,4,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,219740,1,625,220365,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,76,e,NA,NA,NA,2,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,220919,1,897,221816,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,77,e,NA,NA,NA,2,6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,222357,1,551,222908,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,78,i,NA,NA,NA,3,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,54,223477,1,587,224064,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,79,a,NA,NA,NA,1,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,224608,1,652,225260,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,80,u,NA,NA,NA,4,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,225810,1,676,226486,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,81,v,NA,NA,NA,5,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,227024,1,391,227415,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,82,i,NA,NA,NA,5,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,227967,1,971,228938,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,83,e,NA,NA,NA,2,7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,229476,1,720,230196,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,84,a,NA,NA,NA,1,7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,230749,1,347,231096,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,85,u,NA,NA,NA,4,7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,231633,1,340,231973,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,86,i,NA,NA,NA,3,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,232529,1,538,233067,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,87,a,NA,NA,NA,1,8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,233602,1,671,234273,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,88,i,NA,NA,NA,3,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,234816,1,970,235786,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,89,u,NA,NA,NA,4,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,236324,1,872,237196,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,90,e,NA,NA,NA,2,8,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,237739,1,561,238300,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,91,i,NA,NA,NA,5,8,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,238835,1,568,239403,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,92,u,NA,NA,NA,4,9,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,239943,1,645,240588,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
